"","IP","Item","X_","experimentName","order","response1","response2","response3","sound1","sound2","time","trialnumber","userCode","userFileName","view"
"1","37.171.135.60","undefined",1523292770684,"pilot","undefined","","",NA,NA,NA,NA,3,"IKB2",2,"undefined"
"2","90.104.80.185","undefined",1523292773240,"pilot","undefined","","",NA,NA,NA,NA,3,"AEX2",2,"undefined"
"3","37.171.135.60","57",1523292804010,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"IKB2",2,"confidence.ejs"
"4","90.104.80.185","57",1523292807315,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"AEX2",2,"confidence.ejs"
"5","37.171.135.60","58",1523292829810,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"IKB2",2,"confidence.ejs"
"6","90.104.80.185","58",1523292833018,"pilot","1","FAUX","Enregistrement 1",4,1,1,NA,5,"AEX2",2,"confidence.ejs"
"7","37.171.135.60","59",1523292852783,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"IKB2",2,"confidence.ejs"
"8","90.104.80.185","59",1523292858706,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"AEX2",2,"confidence.ejs"
"9","90.104.80.185","60",1523292900391,"pilot","1","FAUX","Enregistrement 2",2,2,2,NA,7,"AEX2",2,"confidence.ejs"
"10","90.104.80.185","3",1523292936950,"pilot","undefined","VRAI","Enregistrement 1",1,2,2,NA,9,"AEX2",2,"stimulus.ejs"
"11","90.104.80.185","30",1523292965175,"pilot","undefined","FAUX","Enregistrement 1",2,2,2,NA,10,"AEX2",2,"stimulus.ejs"
"12","90.104.80.185","18",1523293003368,"pilot","undefined","VRAI","Enregistrement 1",2,1,1,NA,11,"AEX2",2,"stimulus.ejs"
"13","90.104.80.185","44",1523293026215,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,12,"AEX2",2,"stimulus.ejs"
"14","90.104.80.185","5",1523293052005,"pilot","undefined","FAUX","Enregistrement 1",4,1,1,NA,13,"AEX2",2,"stimulus.ejs"
"15","90.104.80.185","35",1523293079205,"pilot","undefined","VRAI","Enregistrement 1",1,2,2,NA,14,"AEX2",2,"stimulus.ejs"
"16","90.104.80.185","19",1523293117520,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,15,"AEX2",2,"stimulus.ejs"
"17","90.104.80.185","49",1523293139223,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,16,"AEX2",2,"stimulus.ejs"
"18","90.104.80.185","4",1523293162360,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,17,"AEX2",2,"stimulus.ejs"
"19","90.104.80.185","33",1523293181580,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,18,"AEX2",2,"stimulus.ejs"
"20","90.104.80.185","17",1523293196795,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,19,"AEX2",2,"stimulus.ejs"
"21","90.104.80.185","45",1523293213948,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,20,"AEX2",2,"stimulus.ejs"
"22","90.104.80.185","6",1523293247755,"pilot","undefined","VRAI","Enregistrement 1",1,2,3,NA,21,"AEX2",2,"stimulus.ejs"
"23","90.104.80.185","31",1523293262188,"pilot","undefined","VRAI","Enregistrement 1",1,1,1,NA,22,"AEX2",2,"stimulus.ejs"
"24","90.104.80.185","20",1523293284362,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,23,"AEX2",2,"stimulus.ejs"
"25","90.104.80.185","47",1523293302089,"pilot","undefined","VRAI","Enregistrement 1",1,1,1,NA,24,"AEX2",2,"stimulus.ejs"
"26","90.104.80.185","1",1523293330624,"pilot","undefined","FAUX","Enregistrement 2",2,2,2,NA,25,"AEX2",2,"stimulus.ejs"
"27","90.104.80.185","32",1523293346952,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,26,"AEX2",2,"stimulus.ejs"
"28","45.33.133.89","undefined",1523293630560,"pilot","undefined","","",NA,NA,NA,NA,3,"UUA3",3,"undefined"
"29","45.33.133.89","57",1523293654903,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"UUA3",3,"confidence.ejs"
"30","45.33.133.89","58",1523293674781,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"UUA3",3,"confidence.ejs"
"31","45.33.133.89","59",1523293703035,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"UUA3",3,"confidence.ejs"
"32","45.33.133.89","60",1523293732518,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,7,"UUA3",3,"confidence.ejs"
"33","45.33.133.89","4",1523293761696,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,9,"UUA3",3,"stimulus.ejs"
"34","45.33.133.89","33",1523293792554,"pilot","undefined","FAUX","Enregistrement 2",1,2,2,NA,10,"UUA3",3,"stimulus.ejs"
"35","45.33.133.89","19",1523293830708,"pilot","undefined","VRAI","Enregistrement 1",1,2,2,NA,11,"UUA3",3,"stimulus.ejs"
"36","45.33.133.89","47",1523293870302,"pilot","undefined","VRAI","Enregistrement 1",1,2,2,NA,12,"UUA3",3,"stimulus.ejs"
"37","45.33.133.89","6",1523293994582,"pilot","undefined","VRAI","Enregistrement 1",1,2,2,NA,13,"UUA3",3,"stimulus.ejs"
"38","45.33.133.89","31",1523294027685,"pilot","undefined","VRAI","Enregistrement 1",2,2,2,NA,14,"UUA3",3,"stimulus.ejs"
"39","45.33.133.89","15",1523294050195,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,15,"UUA3",3,"stimulus.ejs"
"40","45.33.133.89","48",1523294124245,"pilot","undefined","VRAI","Enregistrement 1",2,2,2,NA,16,"UUA3",3,"stimulus.ejs"
"41","45.33.133.89","5",1523294190859,"pilot","undefined","FAUX","Enregistrement 1",5,1,1,NA,17,"UUA3",3,"stimulus.ejs"
"42","45.33.133.89","34",1523294418018,"pilot","undefined","FAUX","Enregistrement 2",4,2,3,NA,18,"UUA3",3,"stimulus.ejs"
"43","45.33.133.89","21",1523294455543,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,19,"UUA3",3,"stimulus.ejs"
"44","45.33.133.89","43",1523294474688,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,20,"UUA3",3,"stimulus.ejs"
"45","45.33.133.89","7",1523294491024,"pilot","undefined","VRAI","Enregistrement 1",4,1,1,NA,21,"UUA3",3,"stimulus.ejs"
"46","45.33.133.89","35",1523294675656,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,22,"UUA3",3,"stimulus.ejs"
"47","45.33.133.89","20",1523294695996,"pilot","undefined","FAUX","Enregistrement 2",4,1,1,NA,23,"UUA3",3,"stimulus.ejs"
"48","45.33.133.89","46",1523294717666,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,24,"UUA3",3,"stimulus.ejs"
"49","45.33.133.89","1",1523294762227,"pilot","undefined","FAUX","Enregistrement 1",3,1,1,NA,25,"UUA3",3,"stimulus.ejs"
"50","45.33.133.89","30",1523294782094,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,26,"UUA3",3,"stimulus.ejs"
"51","45.33.133.89","18",1523294807934,"pilot","undefined","VRAI","Enregistrement 1",2,2,2,NA,27,"UUA3",3,"stimulus.ejs"
"52","45.33.133.89","49",1523294851447,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,28,"UUA3",3,"stimulus.ejs"
"53","45.33.133.89","2",1523294909622,"pilot","undefined","VRAI","Enregistrement 1",3,2,2,NA,29,"UUA3",3,"stimulus.ejs"
"54","45.33.133.89","32",1523294930650,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,30,"UUA3",3,"stimulus.ejs"
"55","45.33.133.89","16",1523294945698,"pilot","undefined","FAUX","Enregistrement 2",4,1,1,NA,31,"UUA3",3,"stimulus.ejs"
"56","45.33.133.89","45",1523294963196,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,32,"UUA3",3,"stimulus.ejs"
"57","45.33.133.89","3",1523294985422,"pilot","undefined","VRAI","Enregistrement 1",1,3,2,NA,33,"UUA3",3,"stimulus.ejs"
"58","45.33.133.89","29",1523295000152,"pilot","undefined","FAUX","Enregistrement 1",3,1,1,NA,34,"UUA3",3,"stimulus.ejs"
"59","45.33.133.89","17",1523295013423,"pilot","undefined","VRAI","Enregistrement 2",1,1,1,NA,35,"UUA3",3,"stimulus.ejs"
"60","45.33.133.89","44",1523295036634,"pilot","undefined","VRAI","Enregistrement 1",2,2,1,NA,36,"UUA3",3,"stimulus.ejs"
"61","194.254.61.40","undefined",1523293940102,"pilot","undefined","","",NA,NA,NA,NA,3,"XHJ4",4,"undefined"
"62","194.254.61.41","57",1523294007667,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,4,"XHJ4",4,"confidence.ejs"
"63","194.254.61.40","58",1523294034503,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"XHJ4",4,"confidence.ejs"
"64","194.254.61.47","59",1523294052669,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"XHJ4",4,"confidence.ejs"
"65","194.254.61.40","60",1523294079613,"pilot","1","FAUX","Enregistrement 1",5,2,1,NA,7,"XHJ4",4,"confidence.ejs"
"66","194.254.61.45","4",1523294109192,"pilot","undefined","VRAI","Enregistrement 2",3,2,2,NA,9,"XHJ4",4,"stimulus.ejs"
"67","194.254.61.42","35",1523294138583,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,10,"XHJ4",4,"stimulus.ejs"
"68","194.254.61.42","15",1523294176682,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,11,"XHJ4",4,"stimulus.ejs"
"69","194.254.61.45","43",1523294195017,"pilot","undefined","VRAI","Enregistrement 1",3,2,1,NA,12,"XHJ4",4,"stimulus.ejs"
"70","194.254.61.47","2",1523294209923,"pilot","undefined","VRAI","Enregistrement 1",5,1,1,NA,13,"XHJ4",4,"stimulus.ejs"
"71","194.254.61.46","33",1523294227526,"pilot","undefined","VRAI","Enregistrement 1",2,1,1,NA,14,"XHJ4",4,"stimulus.ejs"
"72","194.254.61.42","16",1523294244661,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,15,"XHJ4",4,"stimulus.ejs"
"73","194.254.61.41","46",1523294273541,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,16,"XHJ4",4,"stimulus.ejs"
"74","194.254.61.42","6",1523294289932,"pilot","undefined","VRAI","Enregistrement 1",2,1,1,NA,17,"XHJ4",4,"stimulus.ejs"
"75","194.254.61.40","29",1523294319951,"pilot","undefined","FAUX","Enregistrement 1",3,2,2,NA,18,"XHJ4",4,"stimulus.ejs"
"76","194.254.61.41","18",1523294335424,"pilot","undefined","VRAI","Enregistrement 1",2,1,1,NA,19,"XHJ4",4,"stimulus.ejs"
"77","194.254.61.40","49",1523294353270,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,20,"XHJ4",4,"stimulus.ejs"
"78","194.254.61.40","3",1523294365962,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,21,"XHJ4",4,"stimulus.ejs"
"79","194.254.61.46","31",1523294383152,"pilot","undefined","VRAI","Enregistrement 1",2,1,1,NA,22,"XHJ4",4,"stimulus.ejs"
"80","194.254.61.42","21",1523294408382,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,23,"XHJ4",4,"stimulus.ejs"
"81","194.254.61.43","48",1523294423278,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,24,"XHJ4",4,"stimulus.ejs"
"82","194.254.61.45","7",1523294442882,"pilot","undefined","FAUX","Enregistrement 1",3,1,1,NA,25,"XHJ4",4,"stimulus.ejs"
"83","194.254.61.43","32",1523294461451,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,26,"XHJ4",4,"stimulus.ejs"
"84","194.254.61.46","20",1523294478377,"pilot","undefined","VRAI","Enregistrement 1",1,1,1,NA,27,"XHJ4",4,"stimulus.ejs"
"85","194.254.61.44","47",1523294490650,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,28,"XHJ4",4,"stimulus.ejs"
"86","194.254.61.43","1",1523294509111,"pilot","undefined","FAUX","Enregistrement 2",2,2,2,NA,29,"XHJ4",4,"stimulus.ejs"
"87","194.254.61.46","34",1523294522661,"pilot","undefined","FAUX","Enregistrement 2",4,1,1,NA,30,"XHJ4",4,"stimulus.ejs"
"88","194.254.61.40","17",1523294539071,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,31,"XHJ4",4,"stimulus.ejs"
"89","194.254.61.42","44",1523294560819,"pilot","undefined","FAUX","Enregistrement 1",1,2,1,NA,32,"XHJ4",4,"stimulus.ejs"
"90","194.254.61.42","5",1523294575217,"pilot","undefined","FAUX","Enregistrement 1",4,1,1,NA,33,"XHJ4",4,"stimulus.ejs"
"91","194.254.61.45","30",1523294592833,"pilot","undefined","FAUX","Enregistrement 1",2,1,1,NA,34,"XHJ4",4,"stimulus.ejs"
"92","194.254.61.43","19",1523294607496,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,35,"XHJ4",4,"stimulus.ejs"
"93","194.254.61.45","45",1523294627519,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,36,"XHJ4",4,"stimulus.ejs"
"94","80.12.38.215","undefined",1523294252196,"pilot","undefined","","",NA,NA,NA,NA,3,"NNH5",5,"undefined"
"95","80.12.38.215","57",1523294306049,"pilot","1","FAUX","Enregistrement 1",2,3,1,NA,4,"NNH5",5,"confidence.ejs"
"96","80.12.38.215","58",1523294345227,"pilot","1","FAUX","Enregistrement 1",4,2,1,NA,5,"NNH5",5,"confidence.ejs"
"97","80.12.38.215","59",1523294376289,"pilot","1","VRAI","Enregistrement 1",2,1,1,NA,6,"NNH5",5,"confidence.ejs"
"98","80.12.38.215","60",1523294406064,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,7,"NNH5",5,"confidence.ejs"
"99","80.12.38.215","1",1523294445957,"pilot","undefined","FAUX","Enregistrement 1",3,2,3,NA,9,"NNH5",5,"stimulus.ejs"
"100","31.36.227.0","undefined",1523295400276,"pilot","undefined","","",NA,NA,NA,NA,3,"REA6",6,"undefined"
"101","31.36.227.0","57",1523295450230,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"REA6",6,"confidence.ejs"
"102","31.36.227.0","58",1523295499014,"pilot","1","VRAI","Enregistrement 1",5,1,2,NA,5,"REA6",6,"confidence.ejs"
"103","31.36.227.0","59",1523295527804,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"REA6",6,"confidence.ejs"
"104","31.36.227.0","60",1523295569260,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,7,"REA6",6,"confidence.ejs"
"105","31.36.227.0","6",1523295601706,"pilot","undefined","VRAI","Enregistrement 2",5,2,1,NA,9,"REA6",6,"stimulus.ejs"
"106","31.36.227.0","34",1523295636742,"pilot","undefined","FAUX","Enregistrement 2",4,2,2,NA,10,"REA6",6,"stimulus.ejs"
"107","31.36.227.0","19",1523295704367,"pilot","undefined","FAUX","Enregistrement 2",4,1,2,NA,11,"REA6",6,"stimulus.ejs"
"108","31.36.227.0","43",1523295735606,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,12,"REA6",6,"stimulus.ejs"
"109","109.8.209.124","undefined",1523299509147,"pilot","undefined","","",NA,NA,NA,NA,3,"WXS7",7,"undefined"
"110","109.8.209.124","57",1523299560287,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"WXS7",7,"confidence.ejs"
"111","109.8.209.124","58",1523299599625,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"WXS7",7,"confidence.ejs"
"112","109.8.209.124","59",1523299628879,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"WXS7",7,"confidence.ejs"
"113","109.8.209.124","60",1523299676586,"pilot","1","FAUX","Enregistrement 1",3,1,1,NA,7,"WXS7",7,"confidence.ejs"
"114","109.8.209.124","7",1523299702046,"pilot","undefined","FAUX","Enregistrement 2",4,1,1,NA,9,"WXS7",7,"stimulus.ejs"
"115","109.8.209.124","33",1523299727020,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,10,"WXS7",7,"stimulus.ejs"
"116","109.8.209.124","19",1523299751819,"pilot","undefined","FAUX","Enregistrement 1",3,1,1,NA,11,"WXS7",7,"stimulus.ejs"
"117","109.8.209.124","44",1523299776802,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,12,"WXS7",7,"stimulus.ejs"
"118","109.8.209.124","6",1523299800421,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,13,"WXS7",7,"stimulus.ejs"
"119","109.8.209.124","29",1523299822681,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,14,"WXS7",7,"stimulus.ejs"
"120","109.8.209.124","17",1523299843415,"pilot","undefined","FAUX","Enregistrement 1",4,1,1,NA,15,"WXS7",7,"stimulus.ejs"
"121","109.8.209.124","49",1523299865832,"pilot","undefined","FAUX","Enregistrement 1",4,1,1,NA,16,"WXS7",7,"stimulus.ejs"
"122","109.8.209.124","5",1523299886641,"pilot","undefined","FAUX","Enregistrement 1",4,1,1,NA,17,"WXS7",7,"stimulus.ejs"
"123","109.8.209.124","31",1523299908297,"pilot","undefined","FAUX","Enregistrement 1",3,1,1,NA,18,"WXS7",7,"stimulus.ejs"
"124","109.8.209.124","16",1523299944345,"pilot","undefined","FAUX","Enregistrement 1",2,1,1,NA,19,"WXS7",7,"stimulus.ejs"
"125","109.8.209.124","46",1523299966360,"pilot","undefined","VRAI","Enregistrement 1",4,1,1,NA,20,"WXS7",7,"stimulus.ejs"
"126","109.8.209.124","3",1523299985501,"pilot","undefined","VRAI","Enregistrement 1",4,1,1,NA,21,"WXS7",7,"stimulus.ejs"
"127","109.8.209.124","32",1523300011929,"pilot","undefined","FAUX","Enregistrement 2",4,1,1,NA,22,"WXS7",7,"stimulus.ejs"
"128","109.8.209.124","20",1523300037019,"pilot","undefined","FAUX","Enregistrement 1",4,1,1,NA,23,"WXS7",7,"stimulus.ejs"
"129","109.8.209.124","47",1523300056218,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,24,"WXS7",7,"stimulus.ejs"
"130","109.8.209.124","4",1523300074797,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,25,"WXS7",7,"stimulus.ejs"
"131","109.8.209.124","35",1523300095647,"pilot","undefined","FAUX","Enregistrement 1",4,1,1,NA,26,"WXS7",7,"stimulus.ejs"
"132","109.8.209.124","15",1523300131247,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,27,"WXS7",7,"stimulus.ejs"
"133","109.8.209.124","48",1523300150827,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,28,"WXS7",7,"stimulus.ejs"
"134","109.8.209.124","1",1523300171245,"pilot","undefined","FAUX","Enregistrement 1",5,1,1,NA,29,"WXS7",7,"stimulus.ejs"
"135","109.8.209.124","34",1523300202353,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,30,"WXS7",7,"stimulus.ejs"
"136","109.8.209.124","21",1523300225965,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,31,"WXS7",7,"stimulus.ejs"
"137","109.8.209.124","45",1523300245033,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,32,"WXS7",7,"stimulus.ejs"
"138","109.8.209.124","2",1523300265030,"pilot","undefined","VRAI","Enregistrement 1",4,1,1,NA,33,"WXS7",7,"stimulus.ejs"
"139","109.8.209.124","30",1523300285254,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,34,"WXS7",7,"stimulus.ejs"
"140","109.8.209.124","18",1523300309491,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,35,"WXS7",7,"stimulus.ejs"
"141","109.8.209.124","43",1523300331627,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,36,"WXS7",7,"stimulus.ejs"
"142","82.234.18.242","undefined",1523307348823,"pilot","undefined","","",NA,NA,NA,NA,3,"OJD8",8,"undefined"
"143","82.234.18.242","57",1523307419391,"pilot","1","VRAI","Enregistrement 1",4,2,2,NA,4,"OJD8",8,"confidence.ejs"
"144","82.234.18.242","58",1523307499825,"pilot","1","VRAI","Enregistrement 2",2,1,1,NA,5,"OJD8",8,"confidence.ejs"
"145","82.234.18.242","59",1523307534425,"pilot","1","VRAI","Enregistrement 1",4,2,1,NA,6,"OJD8",8,"confidence.ejs"
"146","82.234.18.242","60",1523307719259,"pilot","1","VRAI","Enregistrement 2",2,3,4,NA,7,"OJD8",8,"confidence.ejs"
"147","82.234.18.242","6",1523307774613,"pilot","undefined","VRAI","Enregistrement 1",4,2,2,NA,9,"OJD8",8,"stimulus.ejs"
"148","82.234.18.242","31",1523307872011,"pilot","undefined","FAUX","Enregistrement 2",2,2,2,NA,10,"OJD8",8,"stimulus.ejs"
"149","82.234.18.242","18",1523307903577,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,11,"OJD8",8,"stimulus.ejs"
"150","195.201.16.199","undefined",1523347566000,"pilot","undefined","","",NA,NA,NA,NA,3,"WRI9",9,"undefined"
"151","195.201.16.199","undefined",1523347825600,"pilot","undefined","","",NA,NA,NA,NA,3,"QSW10",10,"undefined"
"152","195.201.16.199","undefined",1523347878300,"pilot","undefined","","",NA,NA,NA,NA,3,"ZDJ11",11,"undefined"
"153","81.194.30.203","undefined",1523347901132,"pilot","undefined","","",NA,NA,NA,NA,3,"DWT12",12,"undefined"
"154","81.194.30.203","57",1523347934544,"pilot","1","VRAI","Enregistrement 2",3,4,3,NA,4,"DWT12",12,"confidence.ejs"
"155","81.194.30.203","58",1523347949832,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,5,"DWT12",12,"confidence.ejs"
"156","82.229.25.177","undefined",1523353877893,"pilot","undefined","","",NA,NA,NA,NA,3,"BIL13",13,"undefined"
"157","82.229.25.177","57",1523353930957,"pilot","1","VRAI","Enregistrement 1",5,2,1,NA,4,"BIL13",13,"confidence.ejs"
"158","82.229.25.177","58",1523353961133,"pilot","1","FAUX","Enregistrement 1",5,2,1,NA,5,"BIL13",13,"confidence.ejs"
"159","82.229.25.177","59",1523353987777,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"BIL13",13,"confidence.ejs"
"160","82.229.25.177","60",1523354036332,"pilot","1","VRAI","Enregistrement 2",5,1,1,NA,7,"BIL13",13,"confidence.ejs"
"161","82.229.25.177","2",1523354077401,"pilot","undefined","VRAI","Enregistrement 1",4,2,1,NA,9,"BIL13",13,"stimulus.ejs"
"162","82.229.25.177","35",1523354142832,"pilot","undefined","VRAI","Enregistrement 1",1,6,4,NA,10,"BIL13",13,"stimulus.ejs"
"163","82.229.25.177","19",1523354206207,"pilot","undefined","VRAI","Enregistrement 2",4,2,2,NA,11,"BIL13",13,"stimulus.ejs"
"164","82.229.25.177","47",1523354243423,"pilot","undefined","VRAI","Enregistrement 1",1,4,3,NA,12,"BIL13",13,"stimulus.ejs"
"165","82.229.25.177","1",1523354283119,"pilot","undefined","FAUX","Enregistrement 1",3,2,3,NA,13,"BIL13",13,"stimulus.ejs"
"166","82.229.25.177","34",1523354312294,"pilot","undefined","FAUX","Enregistrement 1",1,2,2,NA,14,"BIL13",13,"stimulus.ejs"
"167","82.229.25.177","21",1523354348453,"pilot","undefined","VRAI","Enregistrement 1",4,2,1,NA,15,"BIL13",13,"stimulus.ejs"
"168","82.229.25.177","44",1523354383126,"pilot","undefined","VRAI","Enregistrement 1",1,2,1,NA,16,"BIL13",13,"stimulus.ejs"
"169","82.229.25.177","6",1523354411545,"pilot","undefined","VRAI","Enregistrement 2",4,2,1,NA,17,"BIL13",13,"stimulus.ejs"
"170","82.229.25.177","33",1523354442090,"pilot","undefined","FAUX","Enregistrement 1",1,2,1,NA,18,"BIL13",13,"stimulus.ejs"
"171","82.229.25.177","16",1523354466786,"pilot","undefined","FAUX","Enregistrement 1",4,2,1,NA,19,"BIL13",13,"stimulus.ejs"
"172","82.229.25.177","48",1523354496441,"pilot","undefined","FAUX","Enregistrement 1",1,2,1,NA,20,"BIL13",13,"stimulus.ejs"
"173","82.229.25.177","3",1523354527633,"pilot","undefined","VRAI","Enregistrement 1",1,3,2,NA,21,"BIL13",13,"stimulus.ejs"
"174","82.229.25.177","30",1523354553633,"pilot","undefined","FAUX","Enregistrement 1",1,2,1,NA,22,"BIL13",13,"stimulus.ejs"
"175","82.229.25.177","15",1523354594385,"pilot","undefined","VRAI","Enregistrement 1",2,2,5,NA,23,"BIL13",13,"stimulus.ejs"
"176","82.229.25.177","49",1523354622510,"pilot","undefined","FAUX","Enregistrement 1",1,3,2,NA,24,"BIL13",13,"stimulus.ejs"
"177","82.229.25.177","7",1523354655784,"pilot","undefined","FAUX","Enregistrement 2",2,1,2,NA,25,"BIL13",13,"stimulus.ejs"
"178","82.229.25.177","32",1523354689151,"pilot","undefined","FAUX","Enregistrement 1",1,2,1,NA,26,"BIL13",13,"stimulus.ejs"
"179","82.229.25.177","20",1523354712358,"pilot","undefined","FAUX","Enregistrement 1",2,2,1,NA,27,"BIL13",13,"stimulus.ejs"
"180","82.229.25.177","46",1523354741686,"pilot","undefined","VRAI","Enregistrement 1",1,2,1,NA,28,"BIL13",13,"stimulus.ejs"
"181","82.229.25.177","5",1523354776787,"pilot","undefined","FAUX","Enregistrement 1",4,2,2,NA,29,"BIL13",13,"stimulus.ejs"
"182","90.3.1.124","undefined",1523357296667,"pilot","undefined","","",NA,NA,NA,NA,3,"QCG14",14,"undefined"
"183","90.3.1.124","57",1523357328735,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"QCG14",14,"confidence.ejs"
"184","90.3.1.124","58",1523357365880,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"QCG14",14,"confidence.ejs"
"185","90.3.1.124","59",1523357388701,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"QCG14",14,"confidence.ejs"
"186","90.3.1.124","60",1523357413573,"pilot","1","FAUX","Enregistrement 2",5,1,1,NA,7,"QCG14",14,"confidence.ejs"
"187","90.3.1.124","2",1523357435844,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,9,"QCG14",14,"stimulus.ejs"
"188","90.3.1.124","31",1523357460211,"pilot","undefined","VRAI","Enregistrement 2",5,2,2,NA,10,"QCG14",14,"stimulus.ejs"
"189","90.3.1.124","20",1523357481779,"pilot","undefined","FAUX","Enregistrement 1",5,1,1,NA,11,"QCG14",14,"stimulus.ejs"
"190","90.3.1.124","46",1523357511539,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,12,"QCG14",14,"stimulus.ejs"
"191","90.3.1.124","6",1523357533309,"pilot","undefined","VRAI","Enregistrement 1",5,1,1,NA,13,"QCG14",14,"stimulus.ejs"
"192","90.3.1.124","33",1523357569206,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,14,"QCG14",14,"stimulus.ejs"
"193","90.3.1.124","19",1523357589165,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,15,"QCG14",14,"stimulus.ejs"
"194","90.3.1.124","47",1523357608024,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,16,"QCG14",14,"stimulus.ejs"
"195","90.3.1.124","3",1523357625214,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,17,"QCG14",14,"stimulus.ejs"
"196","90.3.1.124","29",1523357646502,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,18,"QCG14",14,"stimulus.ejs"
"197","90.3.1.124","16",1523357664592,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,19,"QCG14",14,"stimulus.ejs"
